SMILES,MW,logP,H-bond donor,H-bond acceptor,Rotatable bonds,TPSA,Ring counts,Heavy atoms counts,Fraction CSP3,Balaban J Index,pchembl_value
CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H]1C[C@@H](C)CN(S(=O)(=O)c2ccccn2)CC1=O,409.39800000000014,1.8954,3.0,6.0,7.0,130.67,3.0,30.0,0.1904761904761904,1.5535645254615105,6.82
NC(=O)N1CCc2c(c(-c3ccc(Cl)c(C#Cc4ccc(C(=O)NCc5ccc(Cl)cc5)cc4)c3)nn2CCCN2CCSCC2)C1,557.0690000000003,1.5755000000000017,4.0,7.0,9.0,175.96999999999997,2.0,37.0,0.5,2.242115523300942,6.92
Cc1cccc(C)c1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)COc2cccc(N(C)C)c2)[C@H]2CCOC2)CSC1(C)C,611.6550000000002,3.2876200000000004,4.0,10.0,8.0,160.76,6.0,45.0,0.303030303030303,1.2617809298915577,6.78
NC(=S)N/N=C(/c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccs1,500.62100000000027,3.797500000000002,4.0,6.0,8.0,125.63,2.0,35.0,0.36,1.8788192720413497,8.0
Cn1c(=O)oc2ccc(-c3ccc(C[C@@H](C#N)NC(=O)[C@@H]4CNCCCO4)cc3)cc21,585.7010000000002,4.966200000000004,2.0,5.0,13.0,105.23,4.0,42.0,0.1818181818181818,1.572577446812185,7.82
Cc1cnc(-c2ccccc2C(C)C)nc1NCc1ccc(-c2cccnc2)cc1,392.41300000000007,4.582420000000004,1.0,6.0,6.0,68.52000000000001,4.0,29.0,0.1428571428571428,1.5315725622264498,7.16
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C=O)CC(=O)O)[C@@H](C)O,646.7420000000002,-2.611599999999992,9.0,9.0,15.0,249.28,7.0,46.0,0.8064516129032258,1.1823167407792667,8.38
CC(=O)N[C@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N1CC[C@H](c2ccc(C)cc2)[C@H]1C(=O)N[C@H]1CC(=O)OC1O)C(C)C)C(C)C,375.90600000000006,4.4029000000000025,1.0,5.0,6.0,58.64,3.0,24.0,0.1176470588235294,1.6725290177327596,5.56
COc1cccc(Nc2nc(C#N)nc(N3CCOCC3)n2)c1,543.6270000000002,4.203400000000003,2.0,6.0,11.0,105.98,5.0,41.0,0.1212121212121212,1.336395751861343,6.7
CCC(C)[C@H](NC(=O)NCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(F)F)C(=O)C(=O)O,376.8810000000002,1.2290000000000003,2.0,5.0,11.0,97.03000000000002,1.0,25.0,0.8235294117647058,2.501960044014146,5.48
CC(C)C[C@H](NC(=O)COc1ccc2ccccc2c1)C(=O)N[C@H]1CC(=O)OC1O,414.4580000000002,1.4995999999999998,3.0,6.0,8.0,113.96,3.0,30.0,0.4090909090909091,1.567225922898324,5.05
FC(F)(F)Oc1ccc(Nc2nc(Nc3ccccc3)ncc2Cl)cc1,463.89500000000015,4.782800000000004,2.0,7.0,5.0,69.21000000000001,4.0,32.0,0.2857142857142857,1.4596199766848268,5.68
CS(=O)(=O)N1CCc2c(c(-c3ccc(C(F)(F)F)cc3)nn2CC(O)CN2CCC(N3C(=O)OCc4ccccc43)CC2)C1,633.6930000000001,3.137500000000001,1.0,8.0,7.0,108.21,6.0,44.0,0.4666666666666667,1.1527802173813475,7.06
CCCC[C@H](NC(=O)OC(C(C)C)C(C)C)C(=O)C(=O)Nc1[nH]ncc1C#N,483.3480000000002,2.8064000000000004,3.0,6.0,8.0,113.96,3.0,32.0,0.4090909090909091,1.6639082586967888,9.04
CC(C)[C@H](OC(=O)Nc1cccc(F)c1)C(=O)NC(CC(=O)O)C(=O)CF,646.736,3.546420000000002,1.0,9.0,7.0,105.6,6.0,45.0,0.4838709677419355,1.176733071131605,8.22
COc1ccc(C[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)C(=O)O)cc1,476.5290000000002,3.344800000000002,3.0,5.0,11.0,113.96000000000002,3.0,35.0,0.2222222222222222,1.6798539691541414,6.98
CC(C)CN(C[C@@H](O)[C@H](Cc1ccc(-c2ccncc2)cc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,417.4590000000001,-1.3287999999999935,5.0,8.0,8.0,169.44,2.0,29.0,0.8333333333333334,1.913842727317886,10.07
CCCC[C@H](NC(=O)O[C@@H]1C(=O)N(C(=O)Oc2ccc3ccccc3c2)CC1(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,416.5210000000001,4.225200000000004,1.0,3.0,11.0,58.64,3.0,31.0,0.2307692307692307,1.5813971056560443,7.24
CC(C)[C@H](NC(=O)C(=O)Nc1cccc2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)COC(=O)c1c(Cl)cccc1Cl,527.4270000000004,0.9714999999999993,4.0,6.0,11.0,150.9,2.0,37.0,0.2608695652173913,1.9718032678043464,8.4
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@H](C#N)C(C)C,324.425,1.1072800000000007,2.0,4.0,6.0,94.46,1.0,23.0,0.8125,2.6850719494391866,5.85
C[C@H]1C[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)CN1C#N,325.39000000000004,0.9259799999999998,1.0,6.0,5.0,91.66,2.0,22.0,0.5,2.260383193098535,8.7
CC(C)[C@H]1CN(C(=O)[C@@H](NC(=O)c2ccc(N3CCN(C)CC3)cc2)C(C)(C)C)[C@@H]2C(=O)CO[C@H]12,464.42900000000014,1.4280599999999997,1.0,8.0,5.0,139.83999999999995,3.0,32.0,0.3157894736842105,2.029369496213119,9.1
O=C1C[C@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)c4nccc5ccccc45)C(=O)N32)C(O)O1,464.52500000000026,4.053980000000002,4.0,4.0,7.0,118.01000000000002,5.0,35.0,0.1785714285714285,1.3783339100010532,7.96
CCCCN(C)CNCC(=O)[C@H](CC(=O)O)NC(=O)C(CC)n1ccnc(NCc2nonc2C)c1=O,513.5760000000001,2.256500000000001,3.0,10.0,14.0,156.42000000000002,3.0,36.0,0.3333333333333333,1.672201305858284,10.51
CC(C)[C@H](CC(=O)NCCc1cccc2ncccc12)C(=O)N[C@H](C=O)CC(=O)O,413.4740000000002,1.7141999999999995,3.0,5.0,11.0,125.46,2.0,30.0,0.4090909090909091,1.9071202173836053,8.74
CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CNCCc1ccccc1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,582.6570000000002,3.565800000000003,4.0,7.0,14.0,146.6,4.0,43.0,0.2424242424242424,1.4302134978524752,9.43
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1cccs1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,470.2360000000001,5.072300000000002,2.0,2.0,3.0,50.41,2.0,27.0,0.125,2.740426413582524,7.68
O=C(O)CCCC#CC#C/C=C/CCCCC#C/C=C/Br,472.5930000000004,4.130780000000003,0.0,7.0,7.0,87.28,5.0,35.0,0.4814814814814814,1.2686810546957343,5.1
CC(C)CC(NC(=O)CNCC(Cc1ccccc1)c1ccccc1)C(=O)N[C@H]1CC(=O)OC1O,481.5930000000002,1.8834999999999995,4.0,6.0,12.0,116.76000000000002,3.0,35.0,0.4444444444444444,1.5467137419006871,6.5
CN1CCN(c2cccc(C(O)C(=O)N3CC4=C(C3)CN(S(=O)(=O)c3ccc5c(c3)N(C)CCO5)C4)c2)CC1,326.3710000000001,4.271600000000003,1.0,3.0,3.0,47.14,4.0,24.0,0.3157894736842105,1.826707211901322,6.7
N#Cc1nc(NCc2cccc(-c3c(F)c(F)c(F)c(F)c3F)c2)c2ncn(CCCO)c2n1,607.991,4.950100000000004,0.0,6.0,6.0,67.67,5.0,39.0,0.3928571428571428,1.457658555907813,5.57
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CN(CC(N)=O)[C@H]2CCOC2)cc1,342.2260000000001,2.777680000000001,2.0,3.0,6.0,81.99000000000001,1.0,22.0,0.4,2.858452876432336,7.69
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1C[C@H]2CO[C@H]3OC1C[C@@H]23)S(=O)(=O)c1ccc2nc(NC3CC3)sc2c1,461.59500000000025,2.9277000000000006,3.0,8.0,5.0,119.96,5.0,33.0,0.4166666666666667,1.279182099959121,10.57
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]1CC(=O)OC1O)C(C)C,502.4770000000002,-2.793699999999994,7.0,9.0,13.0,237.52999999999997,1.0,35.0,0.65,2.9924469053916143,7.3
CC(C)C[C@H](N[C@H](c1ccc(-c2ccccc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,466.30100000000016,4.425780000000003,2.0,3.0,7.0,64.92,3.0,29.0,0.3333333333333333,1.8706432518850689,7.2
N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3)CN2C(=O)c2ccccc2)CC1,455.5110000000002,2.8052800000000007,2.0,5.0,6.0,116.13,4.0,32.0,0.3478260869565217,1.5859968461588572,7.54
CN1CCN(CCCOc2ccc(-c3cccc(C#N)n3)cc2C(F)(F)F)CC1,333.273,3.3090800000000016,1.0,5.0,3.0,87.48,3.0,24.0,0.2,2.1791214598456983,5.78
COc1ccc(C(=O)c2cccc(/C(=N/NC(N)=S)c3ccc(O)cc3)c2)cc1,402.4730000000002,3.4458600000000024,2.0,4.0,5.0,88.71000000000001,5.0,30.0,0.375,1.3921507978631864,5.21
CC(C)[C@H](CC(=O)NCCc1cc(N(C)C)nc2ccccc12)C(=O)N[C@H](C=O)CC(=O)O,418.4460000000003,2.0478999999999994,2.0,6.0,9.0,122.24,3.0,30.0,0.5238095238095238,1.5198872646110284,8.44
Cc1ccc2c(N)c(C(=O)NCCc3ccc(N4CCNCC4)c(OC(F)F)c3)sc2n1.O=CO,485.6570000000003,4.5444400000000025,3.0,6.0,6.0,83.28,5.0,35.0,0.2857142857142857,1.333702705830898,6.7
O=CC(Cc1ccccc1)NC(=O)[C@H]1CCCN1S(=O)(=O)c1ccccc1[N+](=O)[O-],420.9180000000001,2.4195,1.0,4.0,7.0,83.55000000000001,3.0,28.0,0.3,1.729706352631479,5.34
CCC[C@H](NC(=O)C1(NC(=O)c2ccc(OC(F)(F)F)cc2)CCCCC1)C(=O)c1nnc(OC)o1,365.4990000000001,1.91962,4.0,4.0,6.0,82.62,2.0,25.0,0.5555555555555556,1.9567994930689088,6.5
CC[C@@H]1OCC(=O)[C@H]1NC(=O)[C@H](CC1(C)CCCC1)NC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,307.397,2.6417800000000016,2.0,3.0,6.0,78.91,2.0,23.0,0.2631578947368421,2.019402675150491,9.1
FC(F)(F)c1ccc(-c2noc(-c3occc3Br)n2)cc1,619.759,4.627300000000004,3.0,7.0,13.0,151.76,5.0,45.0,0.6,1.3835679214714642,5.7
CCCc1cc(C2CCCCCCC2)nc(C#N)n1,362.47,3.5164000000000017,2.0,4.0,8.0,84.5,1.0,26.0,0.55,2.737928754361425,7.96
NC(=S)N/N=C/c1ccc(O)c(CN2CCCC2)c1O,219.24000000000004,1.6585,0.0,3.0,2.0,38.77,3.0,16.0,0.4166666666666667,1.7043303179820315,5.23
CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1,550.6740000000003,2.8033,2.0,8.0,12.0,123.63,3.0,38.0,0.5185185185185185,1.788875827167602,8.0
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN1CCCc2ccccc2S1(=O)=O,647.6820000000002,-1.1708999999999914,7.0,10.0,12.0,240.77,3.0,46.0,0.5666666666666667,1.899426644942766,6.33
CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CC[C@H]3COc3ccccc3)ccc21,477.5420000000003,3.043200000000001,0.0,6.0,7.0,96.88,5.0,34.0,0.24,1.3835431982361608,7.04
COC(=O)N[C@H](C(=O)NN(CC[C@@]1(Cc2ccccc2)C(=O)N([C@H]2c3ccccc3C[C@H]2O)C[C@@H]1O)Cc1ccc(-c2ccccn2)cc1)C(C)(C)C,454.57000000000033,5.985100000000006,1.0,4.0,6.0,58.64,5.0,34.0,0.3103448275862069,1.652863763121468,8.7
CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C=O)CC(=O)O)C(C)C,476.5300000000002,-0.4622999999999961,5.0,6.0,13.0,170.76999999999998,1.0,34.0,0.4782608695652174,2.856364980671294,7.38
CC[C@H](NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccc(N3CCOCC3)cc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1)C(=O)C(=O)NC1CC1,470.5070000000003,1.1191799999999992,2.0,7.0,7.0,151.81999999999996,4.0,33.0,0.3181818181818182,1.514388235738617,8.59
CCCC[C@H](NC(=O)O[C@H](Cn1ccc(-c2ccc(C(F)(F)F)cc2)n1)C(C)(C)C)C(=O)C(=O)Nc1ccn[nH]1,685.878,5.195820000000005,4.0,6.0,19.0,124.6,3.0,48.0,0.4594594594594595,1.8867177109820337,9.68
CN1C(=O)C(=O)c2cc([N+](=O)[O-])ccc21,206.157,0.7539,0.0,4.0,1.0,80.52,2.0,15.0,0.1111111111111111,2.6121005243157103,5.77
Cn1ccc2cc(-c3ccc(C[C@@H](C#N)NC(=O)[C@H]4N[C@@H]5CC[C@H]4C5)cc3)ccc21,670.6940000000002,-0.2356999999999932,7.0,10.0,19.0,271.67,1.0,46.0,0.4642857142857143,3.1216944743394004,7.05
O=C(O)C[C@H](NC(=O)c1ccc(CNS(=O)(=O)c2ccccc2)s1)C(=O)CSCc1ccccc1Cl,591.1070000000002,4.512900000000004,4.0,8.0,14.0,144.24,3.0,39.0,0.2592592592592592,1.5668754774268816,5.68
N#Cc1ccccc1CN1CCC(O)(Cn2cnc3c(cnn3-c3ccc(F)cc3)c2=O)CC1,271.32000000000005,1.3689799999999992,2.0,3.0,4.0,81.99000000000001,2.0,20.0,0.4,2.116663208067774,5.09
CC(C)[C@H](NC(=O)C(=O)Nc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)COc1c(F)c(F)cc(F)c1F,569.6140000000004,3.679900000000001,4.0,6.0,11.0,150.9,4.0,42.0,0.21875,1.417124677257027,7.0
CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,635.7610000000002,4.9136400000000044,3.0,6.0,14.0,117.2,5.0,47.0,0.2894736842105263,1.292158628167943,7.12
C[n+]1ccsc1/C=C/[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1.[I-],843.2279999999995,9.657,2.0,6.0,12.0,113.01,7.0,60.0,0.6862745098039216,1.220740897097333,6.03
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)O[C@H]2C[C@H]3CO[C@H]4O[C@H](C)C[C@@H]2[C@@H]34)cc1,409.4890000000002,3.8670800000000014,2.0,3.0,7.0,81.99000000000001,4.0,31.0,0.1923076923076923,1.4918220307045134,10.3
O=C(O)/C(S)=C/c1c[nH]c2cc(Cl)ccc12,351.139,2.6919000000000004,2.0,3.0,6.0,50.41,1.0,18.0,0.3333333333333333,2.9643158018305407,7.0
O=C(N[C@H](C(=O)N1C[C@H](F)[C@H]2OCC(=O)[C@H]21)C1CCCCC1)c1ccccc1,484.9840000000003,2.583100000000001,1.0,6.0,5.0,93.53,5.0,34.0,0.52,1.3926871086284411,7.02
O=C(/C=C/c1ccccc1)Nc1cccc(CNC(=O)c2cc3ccccc3s2)c1,452.6030000000004,3.0164000000000017,0.0,8.0,7.0,57.2,5.0,33.0,0.6,1.280528790462329,5.15
CC(NC(=O)c1cccc(C(F)(F)F)c1Cl)C(=O)C(=O)Nc1ccn(C)n1,632.6550000000001,5.718760000000005,2.0,6.0,11.0,122.85,3.0,44.0,0.3225806451612903,1.854379296616312,7.48
Cn1cc(-c2cnc(Nc3ccc(-c4ccsc4)cn3)nc2Nc2cccc(C(F)(F)F)c2)cn1,465.8630000000001,6.898600000000004,2.0,6.0,5.0,62.73,4.0,31.0,0.05,1.538114246159716,6.61
COc1ccc(CN2C(=O)C(=O)c3cc(S(=O)(=O)N4CCC[C@H]4COc4ccccc4)ccc32)cc1,690.7960000000003,4.7409200000000045,0.0,9.0,13.0,136.59,6.0,48.0,0.2571428571428571,1.0698959397951555,8.01
C[C@H](C#N)n1cc([C@@H](NC(=O)c2ccsc2)C2CCCCC2)nn1,543.6640000000003,6.576020000000007,1.0,8.0,5.0,83.43000000000002,8.0,40.0,0.5,1.0556945048653723,9.22
NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(OC(F)(F)F)cc21,443.6170000000003,3.0679800000000013,1.0,6.0,4.0,89.33,4.0,31.0,0.7391304347826086,1.3605249105331247,5.4
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4cnccc4s3)CC2)CC1,492.55300000000034,3.3538000000000023,1.0,6.0,7.0,104.22,5.0,35.0,0.2307692307692307,1.377888624892959,5.5
C[C@@H](OCc1ccccc1)[C@@H](C#N)NC(=O)[C@H](Cc1cccc(Cl)c1)NC(=O)c1ccc(-c2cncnc2)cc1,478.4840000000003,2.656600000000001,1.0,9.0,6.0,119.32,5.0,35.0,0.2916666666666667,1.266488202187897,5.2
O=C(NCc1ccccc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1)c1cc(F)cc(F)c1,499.6110000000002,4.690800000000004,3.0,4.0,12.0,96.53,3.0,37.0,0.2333333333333333,1.7151913220668509,6.96
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)C(C)C,398.5480000000002,0.8808000000000027,4.0,5.0,14.0,130.39,0.0,28.0,0.8,5.104628410100053,8.4
O=C1C(=O)N(CCc2ccccc2)C(=O)c2ccccc21,280.66700000000003,0.7067,2.0,4.0,3.0,92.34,2.0,19.0,0.1666666666666666,2.3231968912187058,6.26
COc1ccc(-c2cccc(C(=O)NCc3cccc(NC(=O)/C=C/c4ccccc4)c3)c2)cc1,610.8470000000001,5.212300000000005,0.0,8.0,6.0,72.88000000000001,8.0,45.0,0.6756756756756757,0.9300018681761992,5.31
COc1ccc(NCCNC(=O)[C@H](CC2CCCCC2)NC(=O)c2ccc(-c3cccc(C(F)(F)F)c3)o2)cc1,374.3970000000002,0.6233999999999993,3.0,8.0,2.0,126.57,4.0,27.0,0.5555555555555556,1.6570728986838503,8.48
O=C(NC1CC1)C(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1C[C@@H](S(=O)(=O)c2ccccc2Cl)CN1C(=O)C1(c2ccc(Cl)cc2)CC1,648.6089999999999,3.9432000000000023,1.0,6.0,11.0,120.93,5.0,43.0,0.4838709677419355,1.4418416717413298,6.68
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](CC=O)CC(=O)O)C(C)C,516.5040000000002,-1.9952999999999932,7.0,8.0,17.0,245.36999999999995,0.0,36.0,0.6190476190476191,5.698273978873402,7.65
Cn1cncc1C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)Nc1nc(-c2ccc(F)cc2)cs1,552.415,2.5698800000000004,1.0,7.0,6.0,133.12,5.0,36.0,0.4347826086956521,1.4967387219797244,5.3
CC(C)(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)OCc1ccccc1)C(=O)N1CC[C@H]1C(=O)N[C@H](/C=C/S(C)(=O)=O)CC(=O)O,550.4390000000001,3.779880000000002,1.0,5.0,6.0,107.34,5.0,36.0,0.4,1.4967387219797244,5.25
CCNC(=O)CCCNC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,543.6640000000003,3.9830000000000014,3.0,5.0,14.0,113.6,3.0,40.0,0.3125,1.6548258403393266,6.77
N#Cc1ncc2cc(Cc3ccc(Cl)cc3)n(CCCC3CCCCC3)c2n1,477.5210000000001,2.822,4.0,7.0,13.0,150.38,3.0,35.0,0.28,1.3513536689050871,6.82
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C#N)COC(C)(C)C,449.4600000000002,0.3757000000000016,4.0,6.0,8.0,162.11,2.0,32.0,0.4761904761904761,2.104164542305147,6.05
COC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)CCCOc1ccc2ccc(OCCCC(=O)N[C@H](C(=O)NNC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(C)C)cc2c1)C(C)C)C(C)C,415.4970000000002,2.9030600000000018,2.0,4.0,3.0,112.78,5.0,31.0,0.5,1.3684929782481996,7.05
N#CN1CC[C@H](NS(=O)(=O)c2ccccc2)C1,495.56100000000026,1.8553999999999995,0.0,8.0,8.0,114.7,5.0,35.0,0.3333333333333333,1.4171147268952602,6.3
CC(C)c1ccccc1-c1nc2c(c(NCc3ccc(-c4cccnc4)cc3)n1)CCC2,384.487,4.768220000000003,1.0,6.0,6.0,68.52000000000001,4.0,29.0,0.217391304347826,1.5315725622264498,6.8
Nc1ccccc1-c1nnc(C(=O)Nc2nnc(-c3ccc(Cl)cc3)s2)o1,355.8250000000001,2.6293000000000006,2.0,3.0,6.0,81.99000000000001,2.0,25.0,0.2105263157894736,2.189796664903971,5.4
CCC(C(=O)N[C@@H](CC(=O)O)C(=O)CSCc1ccccc1)n1ccnc(NCc2cncs2)c1=O,386.35100000000017,1.8969,3.0,5.0,9.0,121.8,1.0,27.0,0.4117647058823529,2.7833686827544546,8.18
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccc(-c3ccc(SC)cc3)cc2)NC(=O)O[C@H]2CCOC2)cc1,719.883,4.833100000000004,4.0,8.0,12.0,144.32999999999998,6.0,53.0,0.3809523809523809,1.3123220569154264,8.13
CCCC(NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C(C)C)C(C)(C)C)C(=O)C(=O)NC1CC1,464.6060000000003,5.273400000000005,2.0,4.0,11.0,84.5,3.0,34.0,0.4642857142857143,1.6364536980222442,5.8
N#C[C@H](Cc1ccc(-c2ccc3c(c2)CNC3=O)cc1)NC(=O)[C@H]1N[C@@H]2CC[C@H]1C2,370.4560000000001,2.916660000000001,2.0,4.0,5.0,88.71000000000001,4.0,28.0,0.3478260869565217,1.3905809897466694,8.07
N#CN1CC[C@@H](NS(=O)(=O)c2cc(Br)ccc2Br)C1,557.6320000000002,3.463300000000002,0.0,8.0,8.0,114.7,6.0,40.0,0.2413793103448276,1.2185212925666578,5.8
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,534.5900000000004,3.573500000000002,0.0,7.0,8.0,110.29,5.0,38.0,0.25,1.344970472139072,5.4
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCc1ccccc1)OCc1ccccc1,280.375,3.4009800000000023,0.0,4.0,4.0,52.81,2.0,21.0,0.3529411764705882,2.2910416361884205,7.36
CCCC[C@H](NC(=O)OC(C)(C)C)C(=O)C(=O)NCc1cccs1,438.4470000000001,0.1364000000000027,3.0,5.0,8.0,124.68,0.0,30.0,0.7222222222222222,5.640039490044563,5.47
FC(F)(F)c1ccccc1-c1nc(NCc2ccc(-c3ccncc3)cc2)c2ccccc2n1,323.465,5.249020000000003,1.0,4.0,5.0,37.81,3.0,23.0,0.2631578947368421,1.9097043956993136,5.72
CC(=O)NC(C(=O)N[C@@H](CC(=O)O)C(=O)COC(=O)Cc1c(Cl)ccc(Cl)c1Cl)C(C)C,582.6570000000002,3.565800000000003,4.0,7.0,14.0,146.6,4.0,43.0,0.2424242424242424,1.4302134978524752,8.3
CCC(C(=O)NC(CC(=O)O)C(=O)CN1CCCC1)n1cccc(NC(=O)c2ccc3ccccc3c2)c1=O,532.5970000000002,2.829300000000001,3.0,7.0,11.0,137.80999999999997,4.0,39.0,0.3448275862068966,1.5067199513686405,8.14
COC[C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(OCC2CO2)cc1,374.40000000000026,4.196100000000003,2.0,6.0,3.0,107.18,5.0,28.0,0.1904761904761904,1.4054564364653608,7.38
CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(C3(C(N)=O)CC3)cc2)cc1)C(F)(F)F)C(=O)N[C@H](C#N)Cc1ccccc1,557.6380000000001,5.225780000000005,2.0,5.0,10.0,99.06,3.0,39.0,0.3103448275862069,1.7972037269239984,7.57
CC[C@@H]1OCC(=O)[C@H]1NC(=O)[C@H](CC1(C)CCCC1)NC(=O)c1ccc(NS(C)(=O)=O)nc1,527.6870000000002,3.5481000000000025,2.0,5.0,11.0,104.81,3.0,37.0,0.4285714285714285,1.7497116995897426,7.2
Cc1ccc(NC(=O)c2ccccc2)c(=O)n1CC(=O)N[C@@H](CC(=O)O)C(=O)COc1ccccc1,527.5330000000004,2.8614000000000006,3.0,7.0,11.0,143.79999999999998,4.0,39.0,0.1379310344827586,1.4346488072814234,6.28
